manufacturer,model_name,category,screen_size,screen,ram,storage,operating_system,operating_system_version,weight,price,cpu_brand,cpu_speed,cpu_name,gpu_brand,gpu_name,screen_type
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.9,1377.0,Intel,2.8,Core i5 7440HQ ,Intel,HD Graphics 620,Not Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",1366x768,8GB,500GB HDD,Windows,10,1.9,1008.52,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Latitude 5480,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.64,1179.0,Intel,2.8,Core i5 7440HQ ,Nvidia,GeForce 930MX,Not Touchscreen
Lenovo,V330-15IKB (i7-8550U/8GB/256GB/FHD/W10),Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.05,880.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.2,1579.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Legion Y720-15IKB,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,3.2,1299.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.05,739.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Dell,Inspiron 5570,Ultrabook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,1.9,663.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
HP,Elitebook 850,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.84,1304.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GP72MVR 7RFX,Gaming,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.7,1409.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
HP,Zbook 15,Workstation,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.6,1738.27,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M1200,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  2TB HDD,Windows,10,2.02,970.9,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,1829.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Inspiron 7577,Gaming,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.65,999.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Inspiron 3567,Notebook,"15.6""",Touchscreen 1366x768,8GB,2TB HDD,Windows,10,2.36,557.37,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Dell,Latitude 7480,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.36,1427.0,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Zenbook UX410UA-GV027T,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,945.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,250 G6,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,1.86,639.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,15-AY023na (N3710/8GB/2TB/W10),Notebook,"15.6""",1366x768,8GB,2TB HDD,Windows,10,2.04,389.0,Intel,1.6,Pentium Quad Core N3710 ,Intel,HD Graphics 405,Not Touchscreen
Dell,Inspiron 5770,Notebook,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.8,1085.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
HP,ProBook 450,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.1,716.0,Intel,2.4,Core i3 7100U ,Nvidia,GeForce 930MX ,Not Touchscreen
Dell,Inspiron 7570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,1142.75,Intel,1.6,Core i5 8250U ,Nvidia,GeForce 940MX,Not Touchscreen
HP,Elitebook 850,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.84,1144.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Toshiba,Satellite Pro,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,1043.0,Intel,2.5,Core i7 6500U ,Nvidia,GeForce 930M,Not Touchscreen
Lenovo,IdeaPad 320-15IKB,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.3,819.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 940MX,Not Touchscreen
Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Gaming,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.5,1265.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Lenovo,IdeaPad 720S-13IKB,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.1,999.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Acer,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.23,469.0,AMD,2.2,A8-Series 7410 ,AMD,Radeon R5,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.33,844.0,Intel,1.6,Core i5 8250U ,AMD,Radeon 530,Not Touchscreen
HP,ProBook 640,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.95,980.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,Elitebook 840,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.48,1292.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.33,899.0,Intel,2.7,Core i7 7500U ,AMD,Radeon R7 M445,Not Touchscreen
Asus,ZenBook UX410UA-GV183T,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,1094.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Acer,Aspire 5,Notebook,"15.6""",1366x768,8GB,256GB SSD,Windows,10,2.2,659.0,AMD,2.7,A12-Series 9720P ,AMD,Radeon RX 540,Not Touchscreen
Asus,VivoBook S15,Ultrabook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.7,1049.9,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
HP,Elitebook 820,Ultrabook,"12.5""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.26,1335.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GL72M 7REX,Gaming,"17.3""",Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.7,1199.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Toshiba,Satellite Pro,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,943.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Asus,UX510UX-CN269T (i7-7500U/8GB/256GB,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.0,1334.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.5,999.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
HP,EliteBook 840,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.48,1268.0,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 7570,Ultrabook,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,1.9,1049.0,Intel,1.6,Core i5 8250U ,Nvidia,GeForce 940MX,Not Touchscreen
HP,ProBook 450,Notebook,"15.6""",IPS Panel Full HD 1366x768,8GB,1TB HDD,Windows,10,2.1,902.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
HP,Elitebook 1040,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.36,1750.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,"17.3""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,3.0,1187.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,Thinkpad T470p,Ultrabook,"14.0""",IPS Panel Full HD 2560x1440,8GB,512GB SSD,Windows,10,1.7,1943.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GT 940MX,Not Touchscreen
Acer,Aspire R7,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.6,789.01,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Touchscreen
Asus,ZenBook Flip,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.27,928.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Acer,Aspire A515-51G,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.2,745.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX130,Not Touchscreen
HP,EliteBook 1040,Ultrabook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.43,1500.0,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Dell,Inspiron 3567,Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.14,539.95,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad E480,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.75,1215.38,Intel,1.8,Core i7 8550U ,AMD,Radeon RX 550,Not Touchscreen
HP,ProBook 650,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.31,1427.0,Intel,2.9,Core i7 7820HQ ,Intel,HD Graphics 630,Not Touchscreen
Lenovo,ThinkPad P51,Workstation,"15.6""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,2.67,1925.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M1200,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD +  2TB HDD,Windows,10,2.02,1142.4,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Toshiba,Satellite Pro,Notebook,"15.6""",1366x768,8GB,500GB HDD,Windows,10,2.2,812.0,Intel,2.5,Core i7 6500U ,Nvidia,GeForce 930M,Not Touchscreen
Lenovo,Thinkpad 13,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.4,1010.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Rog Strix,Gaming,"17.3""",Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,3.2,1695.0,AMD,3.2,Ryzen 1600 ,AMD,Radeon RX 580,Not Touchscreen
Lenovo,IdeaPad 320-15AST,Notebook,"17.3""",1600x900,8GB,1TB HDD,Windows,10,2.8,519.0,AMD,2.5,A6-Series 9220 ,AMD,Radeon R4,Not Touchscreen
Lenovo,ThinkPad X270,Ultrabook,"12.5""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.36,1429.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 7577,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.62,1159.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
HP,Omen 15-AX205na,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.2,1099.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Asus,Zenbook 3,Ultrabook,"14.0""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.1,1873.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 5379,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.62,869.01,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Asus,VivoBook S15,Ultrabook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.7,977.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 940MX,Not Touchscreen
Lenovo,Thinkpad T570,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.95,1097.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 630,Not Touchscreen
HP,Omen 17-w212nv,Gaming,"17.3""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,3.35,1191.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Acer,Aspire A517-51G,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,3.0,951.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX150,Not Touchscreen
Asus,ROG Strix,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.3,1655.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,IdeaPad 720S-14IKB,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.5,1099.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 940MX,Not Touchscreen
Lenovo,Thinkpad X1,Ultrabook,"14.0""",IPS Panel 2560x1440,8GB,512GB SSD,Windows,10,1.13,2282.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Latitude 7480,Ultrabook,"14.0""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.36,1680.0,Intel,2.8,Core i7 7600U ,Intel,HD Graphics,Not Touchscreen
Dell,Precision 3510,Workstation,"15.6""",Full HD 1920x1080,8GB,500GB HDD,Windows,10,2.23,1369.0,Intel,2.6,Core i5 6440HQ ,AMD,FirePro W5130M,Not Touchscreen
Asus,Rog GL753VD-GC042T,Gaming,"17.3""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,3.0,1039.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
MSI,Leopard GP72M,Gaming,"17.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.7,1349.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.5,829.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,ThinkPad E580,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.1,1229.56,Intel,1.8,Core i7 8550U ,AMD,Radeon RX 550,Not Touchscreen
Lenovo,ThinkPad L470,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.9,938.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Precision M5520,Workstation,"15.6""",4K Ultra HD / Touchscreen 3840x2160,8GB,256GB SSD,Windows,10,1.78,2712.0,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M1200,Touchscreen
Lenovo,ThinkPad E580,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD +  1TB HDD,Windows,10,2.1,1144.5,Intel,1.6,Core i5 8250U ,AMD,Radeon RX 550,Not Touchscreen
Dell,Precision 5520,Workstation,"15.6""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,2135.0,Intel,2.7,Core i7 6820HQ ,Nvidia,Quadro M1200,Not Touchscreen
Asus,Vivobook X541UV-DM1217T,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,769.0,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 920MX ,Not Touchscreen
Dell,Latitude 5480,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.64,1279.73,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
MSI,GL62M 7REX,Gaming,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.2,1191.8,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.2,1449.9,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Thinkpad X270,Ultrabook,"12.5""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.36,1584.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Toshiba,Portege Z30-C-16J,Notebook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.2,1213.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Acer,Swift 3,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.8,919.0,Intel,2.5,Core i5 7200U ,Intel,Graphics 620,Not Touchscreen
Lenovo,Thinkpad E470,Notebook,"14.0""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.87,857.07,Intel,2.5,Core i5 7200U ,Nvidia,GeForce 920MX,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,8GB,256GB SSD,Windows,10,1.21,1949.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.9,1179.0,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.2,1449.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
Dell,Inspiron 5379,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,1TB HDD,Windows,10,1.62,839.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.5,1109.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050M,Not Touchscreen
Toshiba,Tecra A50-D-11M,Notebook,"15.6""",IPS Panel Full HD 1920x1080,8GB,500GB HDD,Windows,10,2.0,1064.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,Thinkpad Yoga,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.37,1757.42,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Asus,VivoBook Pro,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,1.99,906.62,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,"15.6""",1366x768,8GB,1TB HDD,Windows,10,2.0,399.0,Intel,1.1,Celeron Dual Core N3350 ,Intel,HD Graphics 500,Not Touchscreen
Lenovo,IdeaPad 320-15IKBN,Notebook,"15.6""",1366x768,8GB,256GB SSD,Windows,10,2.2,597.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.0,1820.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,IdeaPad 320-15IKB,Notebook,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.2,899.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 920MX,Not Touchscreen
HP,ProBook 470,Notebook,"17.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.63,1200.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 930MX,Not Touchscreen
Lenovo,ThinkPad X1,Ultrabook,"14.0""",IPS Panel Quad HD+ 2560x1440,8GB,512GB SSD,Windows,10,1.17,1686.64,Intel,2.5,Core i7 6500U ,Intel,HD Graphics 520,Not Touchscreen
Fujitsu,LifeBook A557,Notebook,"15.6""",1366x768,8GB,256GB SSD,Windows,10,2.2,799.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
HP,Pavilion X360,2 in 1 Convertible,"13.3""",IPS Panel Touchscreen 1366x768,8GB,256GB SSD,Windows,10,1.58,836.6,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Huawei,MateBook X,Ultrabook,"13.0""",IPS Panel Full HD 2160x1440,8GB,512GB SSD,Windows,10,1.05,1499.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad T470,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,7,1.65,1465.0,Intel,2.3,Core i5 6200U ,Intel,HD Graphics 520,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Quad HD+ / Touchscreen 3200x1800,8GB,256GB SSD,Windows,10,1.23,1869.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,919.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,3.31,1196.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960,Not Touchscreen
HP,ProBook 430,Notebook,"13.3""",Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.49,959.0,Intel,1.6,Core i5 8250U ,Intel,UHD Graphics 620,Not Touchscreen
Lenovo,Yoga 730,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,512GB SSD,Windows,10,1.19,1499.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
HP,ZBook 17,Workstation,"17.3""",Full HD 1920x1080,8GB,500GB HDD,Windows,10,3.14,1907.99,Intel,2.8,Core i7 7700HQ ,Nvidia,Quadro M1200,Not Touchscreen
HP,Probook 470,Notebook,"17.3""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.5,1045.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 930MX ,Not Touchscreen
MSI,GV62M 7RD,Gaming,"15.6""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,2.2,997.9,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
LG,Gram 15Z975,Ultrabook,"15.6""",IPS Panel Full HD 1920x1080,8GB,512GB SSD,Windows,10,1.09,2299.0,Intel,1.8,Core i7 8550U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Zenbook 3,Ultrabook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.1,1135.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Touchscreen 2560x1440,8GB,256GB SSD,Windows,10,1.42,2590.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Toshiba,Satellite Pro,Notebook,"13.3""",IPS Panel Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.5,973.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,Yoga 720-13IKB,2 in 1 Convertible,"13.3""",IPS Panel Full HD / Touchscreen 1920x1080,8GB,256GB SSD,Windows,10,1.3,1034.0,Intel,2.5,Core i5 7200U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 5577,Gaming,"15.6""",Full HD 1920x1080,8GB,1TB HDD,Windows,10,2.56,819.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Asus,ROG Strix,Gaming,"17.3""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.73,1770.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Inspiron 5770,Notebook,"17.3""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.8,1085.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,"15.6""",Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,1.9,817.95,Intel,2.5,Core i5 7200U ,AMD,Radeon R5 M430,Not Touchscreen
Dell,Latitude E7470,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.56,1229.0,Intel,2.4,Core i5 6300U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",IPS Panel Full HD 1920x1080,8GB,128GB SSD +  1TB HDD,Windows,10,2.5,1249.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Lenovo,Thinkpad T460p,Notebook,"14.0""",Full HD 1920x1080,8GB,256GB SSD,Windows,10,1.8,1191.0,Intel,2.3,Core i5 6300HQ ,Intel,HD Graphics 520,Not Touchscreen
